frequency_hz,grid_current_gain_db_a_per_v,grid_current_phase_deg,pcc_voltage_gain
15.1818799280919,21.5826900695332,-16.2863151139054,0.787459227049075
15.2549136637073,21.5793993162719,-16.3604834600538,0.787233314739449
15.3282987343723,21.576079355053,-16.4349518966824,0.787005505073909
15.4020368302143,21.572729949264,-16.5097211330478,0.786775784645966
15.4761296494913,21.5693508607784,-16.5847918730971,0.786544139999808
15.5505788986306,21.5659418499533,-16.6601648153561,0.78631055763099
15.6253862922688,21.5625026756268,-16.7358406528172,0.786075023987156
15.7005535532907,21.5590330951161,-16.8118200728251,0.785837525468774
15.7760824128692,21.5555328642152,-16.8881037569629,0.785598048429893
15.8519746105052,21.5520017371933,-16.9646923809358,0.785356579178925
15.9282318940675,21.5484394667929,-17.0415866144551,0.785113103979439
16.0048560198333,21.5448458042282,-17.1187871211204,0.784867609050993
16.0818487525286,21.5412204991838,-17.196294558301,0.784620080569968
16.1592118653685,21.5375632998133,-17.2741095770164,0.784370504670439
16.2369471400985,21.5338739527386,-17.352232821816,0.784118867445064
16.3150563670353,21.5301522030484,-17.4306649306574,0.783865154945991
16.3935413451081,21.5263977942979,-17.5094065347842,0.783609353185797
16.4724038819,21.5226104685081,-17.5884582586022,0.783351448138441
16.5516457936895,21.5187899661655,-17.6678207195557,0.783091425740245
16.6312689054926,21.5149360262219,-17.7474945280016,0.782829271890898
16.7112750511046,21.5110483860941,-17.8274802870839,0.782564972454486
16.7916660731427,21.5071267816645,-17.9077785926056,0.78229851326054
16.8724438230878,21.5031709472814,-17.9883900329017,0.782029880105116
16.9536101613277,21.4991806157592,-18.0693151887092,0.781759058751895
17.0351669571997,21.4951555183797,-18.1505546330381,0.781486034933304
17.1171160890338,21.4910953848926,-18.2321089310399,0.781210794351676
17.1994594441957,21.4869999435171,-18.3139786398764,0.780933322680415
17.2821989191306,21.482868920943,-18.3961643085868,0.780653605565209
17.3653364194066,21.4787020423323,-18.4786664779545,0.780371628625247
17.4488738597588,21.4744990313214,-18.5614856803725,0.78008737745448
17.5328131641332,21.4702596100226,-18.6446224397086,0.779800837622895
17.6171562657312,21.4659834990269,-18.7280772711691,0.779511994677825
17.7019051070539,21.4616704174059,-18.8118506811621,0.779220834145281
17.7870616399471,21.4573200827153,-18.8959431671598,0.778927341531308
17.8726278256461,21.452932210997,-18.98035521756,0.778631502323375
17.9586056348207,21.4485065167831,-19.0650873115471,0.778333301991789
18.0449970476212,21.4440427130988,-19.1501399189517,0.778032725991132
18.1318040537231,21.4395405114663,-19.2355135001099,0.777729759761737
18.2190286523737,21.4349996219086,-19.3212085057218,0.777424388731178
18.3066728524378,21.4304197529541,-19.4072253767094,0.777116598315796
18.394738672444,21.4258006116404,-19.493564544073,0.776806373922256
18.4832281406311,21.4211419035196,-19.5802264287481,0.776493700949124
18.572143294995,21.4164433326629,-19.6672114414606,0.77617856478848
18.6614861833358,21.411704601666,-19.7545199825819,0.775860950827553
18.7512588633042,21.4069254116546,-19.8421524419829,0.775540844450392
18.8414634024499,21.4021054622899,-19.9301091988877,0.775218231039561
18.9321018782684,21.3972444517753,-20.0183906217268,0.774893095977864
19.0231763782493,21.392342076862,-20.1069970679892,0.774565424650101
19.1146889999242,21.3873980328561,-20.195928884074,0.774235202444853
19.2066418509152,21.3824120136254,-20.2851864051423,0.773902414756293
19.2990370489831,21.3773837116065,-20.3747699549672,0.773567046986034
19.3918767220765,21.3723128178124,-20.4646798457841,0.773229084544998
19.4851630083806,21.3671990218403,-20.5549163781406,0.772888512855323
19.5788980563665,21.3620420118795,-20.6454798407456,0.772545317352293
19.6730840248409,21.35684147472,-20.7363705103175,0.772199483486306
19.7677230829954,21.3515970957614,-20.8275886514332,0.771850996724861
19.8628174104568,21.3463085590214,-20.9191345163755,0.771499842554588
19.9583691973372,21.3409755471454,-21.0110083449808,0.771146006483297
20.0543806442842,21.3355977414165,-21.1032103644857,0.770789474042068
20.1508539625322,21.3301748217649,-21.1957407893745,0.770430230787357
20.2477913739525,21.3247064667784,-21.2885998212253,0.770068262303152
